1725541200000,2390.36000000,2414.58000000,2385.75000000,2402.32000000,13836.79420000,1725544799999,33197536.62087300,120558,7193.21260000,17260173.97137900,0
1725544800000,2402.33000000,2415.15000000,2363.68000000,2377.21000000,29061.22790000,1725548399999,69425428.14258500,174137,13570.85060000,32436993.15199900,0
1725548400000,2377.20000000,2385.45000000,2355.80000000,2371.43000000,27697.31360000,1725551999999,65591297.89428500,193661,11929.13790000,28256971.83968400,0
1725552000000,2371.43000000,2378.63000000,2367.34000000,2375.20000000,9441.60790000,1725555599999,22411026.11365600,105879,4602.85120000,10926309.09506100,0
1725555600000,2375.20000000,2393.80000000,2371.61000000,2393.80000000,9905.68110000,1725559199999,23601404.32481700,103135,5219.05980000,12437186.55368600,0
1725559200000,2393.80000000,2395.99000000,2387.28000000,2389.55000000,5085.10820000,1725562799999,12160334.15553200,60767,2355.99140000,5634129.35092000,0
1725562800000,2389.55000000,2390.26000000,2348.04000000,2363.97000000,18757.40010000,1725566399999,44347027.27064300,130633,6222.99860000,14713802.09323300,0
1725566400000,2363.97000000,2378.33000000,2362.61000000,2367.79000000,7240.51230000,1725569999999,17174299.84813200,59706,3414.85690000,8098205.23035900,0
1725570000000,2367.79000000,2377.14000000,2350.00000000,2371.84000000,9671.18140000,1725573599999,22888220.52333600,58870,4366.97410000,10333177.85796200,0
1725573600000,2371.85000000,2375.17000000,2355.40000000,2371.67000000,7264.90870000,1725577199999,17211458.10371700,73963,4033.80150000,9560096.46331000,0
1725577200000,2371.67000000,2373.17000000,2364.10000000,2368.81000000,3967.80570000,1725580799999,9398083.81537700,45457,1727.02750000,4090456.94589500,0
